date_time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,cloud_cover,vapour_pressure_deficit,wind_speed_10m,wind_direction_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,weather_status
2024-01-01 17:00:00,32.260998,48.90385,20.161001,34.93173,0.0,100.0,2.463666,8.654986,163.0724,55.2,35.7,535.0,32.2,35.4,99.0,93.15603,Overcast
2024-01-01 18:00:00,29.411001,67.8892,22.861,32.677128,0.0,98.0,1.3159034,14.689589,162.89719,60.5,39.5,798.0,45.8,36.9,64.0,92.18085,Overcast
2024-01-01 19:00:00,28.161001,71.02515,22.411001,31.516888,0.0,100.0,1.1046162,12.303366,159.44388,91.0,61.2,1317.0,65.1,45.8,42.0,91.61347,Overcast
2024-01-01 20:00:00,27.361,75.104294,22.561,31.13591,0.0,100.0,0.90585065,10.028439,158.96242,89.4,60.1,1216.0,60.1,43.5,38.0,92.109924,Overcast
2024-01-01 21:00:00,26.861,77.81193,22.661001,31.420017,0.0,100.0,0.78402305,5.0528407,184.08554,76.8,51.9,1073.0,53.2,40.3,31.0,93.58155,Overcast
2024-01-01 22:00:00,26.511,79.91533,22.761,31.077976,0.0,100.0,0.695245,5.3999996,180.0,67.5,45.4,942.0,47.3,37.1,26.0,95.336876,Overcast
2024-01-01 23:00:00,26.211,81.096664,22.711,30.956944,0.0,100.0,0.642894,3.9763298,185.19434,58.3,38.9,827.0,43.5,33.7,23.0,97.20745,Overcast
2024-01-02 00:00:00,25.761,84.04636,22.861,30.576336,0.0,100.0,0.5283363,4.1046314,195.25517,49.8,33.1,724.0,40.7,30.2,22.0,98.85639,Overcast
2024-01-02 01:00:00,25.261,87.63445,23.061,30.079266,0.0,100.0,0.39754033,4.896529,197.10281,46.8,31.1,671.0,39.4,28.6,19.0,100.27083,Overcast
2024-01-02 02:00:00,25.011,89.218544,23.111,30.100811,0.0,100.0,0.3414991,3.2399998,180.0,48.8,32.7,699.0,40.3,29.7,14.0,101.71875,Overcast
2024-01-02 03:00:00,24.861,90.56621,23.211,30.200287,0.0,98.0,0.29615188,1.9386592,21.801476,55.3,37.6,777.0,42.5,32.7,9.0,103.166664,Overcast
2024-01-02 04:00:00,24.411001,93.31725,23.261,29.448982,0.0,99.0,0.20423031,4.2136917,340.0168,61.7,42.1,852.0,44.0,36.1,5.0,104.8125,Overcast
2024-01-02 05:00:00,23.911001,95.868996,23.211,28.71418,0.0,100.0,0.12252283,5.6233797,320.1945,64.5,44.4,922.0,43.4,38.9,3.0,106.65624,Overcast
2024-01-02 06:00:00,23.511,96.73177,22.961,28.09254,0.0,95.0,0.094632864,6.1305785,319.7637,66.8,46.0,988.0,42.1,42.1,2.0,108.4375,Overcast
2024-01-02 07:00:00,24.211,91.90575,22.811,28.767654,0.0,90.0,0.24443579,5.692099,304.69522,73.6,50.5,1015.0,38.1,42.6,13.0,110.000015,Overcast
2024-01-02 08:00:00,26.461,82.613625,23.261,31.404297,0.0,73.0,0.6000438,4.8433046,311.98712,74.0,50.2,884.0,38.8,52.5,35.0,111.520836,Partly Cloudy
2024-01-02 09:00:00,28.511,71.520615,22.861,33.28864,0.0,45.0,1.1079595,4.3349743,311.63345,78.0,51.8,702.0,39.5,56.599999999999994,65.0,112.82293,Mainly Clear
2024-01-02 10:00:00,30.011,63.62326,22.361,34.84574,0.0,95.0,1.5430744,5.1544156,347.90527,87.3,58.1,558.0,38.7,56.599999999999994,93.0,114.33333,Overcast
2024-01-02 11:00:00,31.111,57.59655,21.761,35.985035,0.1,22.0,1.915401,5.8603754,10.61961,79.9,53.3,491.0,34.8,56.599999999999994,115.0,116.4479,Light Drizzle
2024-01-02 12:00:00,32.010998,53.07646,21.261,37.0701,0.0,19.0,2.2305741,5.8048253,29.744795,73.3,49.0,462.0,29.4,56.599999999999994,134.0,118.062485,Clear Sky
2024-01-02 13:00:00,32.760998,49.64101,20.861,37.663433,0.0,11.0,2.497255,5.3999996,36.86998,72.4,48.2,440.0,25.3,52.8,146.0,119.54166,Clear Sky
2024-01-02 14:00:00,33.161,47.06419,20.361,37.715157,0.0,10.0,2.6847045,4.3498964,65.55606,68.0,45.1,401.0,23.1,48.4,150.0,121.187485,Clear Sky
2024-01-02 15:00:00,33.310997,45.670666,20.011,36.649727,0.0,8.0,2.7591679624999994,5.3999996,90.0,64.0,42.3,369.0,22.1,45.1,147.0,122.614586,Clear Sky
2024-01-02 16:00:00,33.211,45.78568,19.961,36.0224,0.0,13.0,2.757346,6.9899354,101.88863,60.1,39.6,384.0,23.9,42.2,135.0,123.78125,Clear Sky
2024-01-02 17:00:00,32.310997,48.76587,20.161001,34.742294,0.0,60.0,2.4772892,10.296251,126.46933,62.2,40.7,492.0,30.7,39.6,107.0,124.56249,Partly Cloudy
2024-01-02 18:00:00,29.061,69.69695,22.961,32.254078,0.0,38.0,1.2170026,15.596767,161.14674,63.6,41.7,647.0,40.2,37.5,70.0,125.08333,Mainly Clear
2024-01-02 19:00:00,28.061,72.0942,22.561,31.12191,0.0,76.0,1.0576777,14.917212,160.25307,74.3,49.4,723.0,42.1,40.7,64.0,125.31249,Partly Cloudy
2024-01-02 20:00:00,27.661001,73.127754,22.411001,31.108253,0.0,87.0,0.99506426,11.681987,146.3099,63.1,41.3,662.0,38.5,36.5,57.0,124.08333,Overcast
2024-01-02 21:00:00,27.111,78.79628,23.111,31.296238,0.0,54.0,0.7602689,9.422101,136.54811,50.9,32.7,577.0,33.5,30.7,47.0,122.12501,Partly Cloudy
2024-01-02 22:00:00,26.611,82.13403,23.311,31.208008,0.0,18.0,0.62205696,7.42159,129.09386,42.5,27.2,520.0,30.1,26.4,38.0,120.12499,Clear Sky
2024-01-02 23:00:00,26.311,83.34811,23.261,31.042458,0.0,84.0,0.5696404,6.297428,149.03632,38.2,24.4,514.0,29.7,24.9,33.0,118.22917,Overcast
2024-01-03 00:00:00,26.011,84.32818,23.161001,30.759983,0.0,80.0,0.5267134,5.771239,176.42374,36.6,23.6,535.0,30.7,24.8,29.0,116.71876,Overcast
2024-01-03 01:00:00,25.661001,86.355804,23.211,30.694939,0.0,100.0,0.44917178,4.0249224,190.3048,37.6,24.4,556.0,31.6,25.1,26.0,115.729164,Overcast
2024-01-03 02:00:00,25.311,88.704346,23.311,30.724503,0.0,95.0,0.3642156,1.835647,191.30989,39.5,26.1,566.0,31.7,25.6,22.0,115.03126,Overcast
2024-01-03 03:00:00,25.061,90.30675,23.361,30.32095,0.0,90.0,0.30793762,3.096837,324.46225,40.7,27.5,576.0,31.7,26.5,18.0,114.34375,Overcast
2024-01-03 04:00:00,24.611,92.76552,23.361,29.501427,0.0,96.0,0.22374582,5.634891,333.43503,41.9,28.5,599.0,31.5,27.7,16.0,113.29167,Overcast
2024-01-03 05:00:00,24.311,94.44652,23.361,29.084435,0.0,92.0,0.16870475,6.439876,333.43503,43.2,29.6,659.0,31.1,29.1,13.0,111.87501,Overcast
2024-01-03 06:00:00,24.161001,94.72616,23.261,28.916683,0.0,63.0,0.1587801,6.151683,339.44388,45.1,31.0,731.0,30.5,30.8,11.0,110.333336,Partly Cloudy
2024-01-03 07:00:00,24.761,90.83366,23.161001,29.523258,0.0,78.0,0.28604674,5.6920996,341.56494,57.7,39.7,794.0,28.6,30.7,17.0,108.770836,Partly Cloudy
2024-01-03 08:00:00,26.761,78.74717,22.761,31.105255,0.0,16.0,0.7465725,6.924738,351.02744,58.7,39.8,703.0,28.1,35.2,39.0,107.64584,Clear Sky
2024-01-03 09:00:00,28.561,68.34444,22.161001,32.726967,0.0,28.0,1.2351828,5.771239,356.42374,54.8,36.7,577.0,27.3,41.3,71.0,106.56249,Mainly Clear
2024-01-03 10:00:00,30.011,61.902874,21.911001,34.548157,0.0,62.0,1.6161199,5.3999996,360.0,56.7,37.6,476.0,25.9,44.7,97.0,104.98958,Partly Cloudy
2024-01-03 11:00:00,31.361,56.09238,21.561,36.556396,0.0,22.0,2.0117457,4.5536795,18.435053,53.2,34.9,425.0,23.0,43.0,114.0,102.85417,Mainly Clear
2024-01-03 12:00:00,32.361,51.71805,21.161001,37.700882,0.0,19.0,2.3409283,5.00128,30.256361,51.8,34.0,399.0,19.5,38.6,126.0,100.9375,Clear Sky
2024-01-03 13:00:00,32.961,48.335728,20.611,37.768414,0.0,24.0,2.5909572,5.1919937,33.6901,47.6,31.0,382.0,17.3,34.8,132.0,99.46809,Mainly Clear
2024-01-03 14:00:00,33.361,45.96743,20.161001,37.68665,0.0,24.0,2.7591679624999994,4.1046314,37.875053,45.3,29.3,361.0,17.0,32.7,130.0,97.94326,Mainly Clear
2024-01-03 15:00:00,33.361,45.542793,20.011,36.820656,0.0,23.0,2.7591679624999994,3.0758414,69.44387,44.5,28.6,350.0,17.9,31.3,122.0,96.54255,Mainly Clear
2024-01-03 16:00:00,33.010998,45.308834,19.611,36.15152,0.0,35.0,2.7506874,3.5455887,113.962494,45.4,28.9,370.0,20.7,30.4,110.0,95.32801,Mainly Clear
2024-01-03 17:00:00,31.611,51.687153,20.461,34.265003,0.2,37.0,2.2454007,9.826088,151.55717,47.7,30.3,449.0,26.9,30.4,92.0,94.37944,Light Drizzle
2024-01-03 18:00:00,28.761,70.70422,22.911001,31.955074,0.0,11.0,1.1563339,15.39184,169.21574,49.0,31.4,559.0,34.8,31.0,71.0,93.45745,Clear Sky
2024-01-03 19:00:00,28.061,69.08625,21.861,30.666126,0.0,4.0,1.1717634,15.328561,170.53775,57.6,37.3,652.0,40.5,33.5,54.0,92.54433,Clear Sky
2024-01-03 20:00:00,27.561,71.13299,21.861,30.657085,0.0,27.0,1.0627658,11.966953,158.83867,49.2,31.7,627.0,37.9,31.6,50.0,91.471634,Mainly Clear
2024-01-03 21:00:00,27.011,75.27679,22.261,30.519154,0.0,4.0,0.8813565,10.685391,147.38077,40.7,26.1,594.0,34.3,28.9,43.0,90.62057,Clear Sky
2024-01-03 22:00:00,26.361,79.653076,22.561,30.522629,0.0,3.0,0.6981442,7.386582,136.97493,39.5,25.6,572.0,31.4,26.3,37.0,90.03546,Clear Sky
2024-01-03 23:00:00,26.161001,79.38415,22.311,30.469524,0.0,20.0,0.6990986,5.3999996,36.86998,40.9,27.0,579.0,29.9,24.0,31.0,89.893616,Mainly Clear
2024-01-04 00:00:00,26.011,79.36357,22.161001,30.589355,0.0,8.0,0.6936383,2.968636,255.96373,39.7,26.4,598.0,29.0,21.9,25.0,90.12411,Clear Sky
2024-01-04 01:00:00,25.411001,84.008026,22.511,29.847218,0.0,32.0,0.5187535,5.315336,298.30066,37.7,25.1,601.0,28.2,20.6,20.0,90.372345,Mainly Clear
2024-01-04 02:00:00,25.011,86.81945,22.661001,29.534306,0.0,29.0,0.41750813,5.315336,298.30066,35.3,23.5,564.0,27.2,20.0,18.0,90.434395,Mainly Clear
2024-01-04 03:00:00,24.611,88.91787,22.661001,28.941929,0.0,0.0,0.34276915,6.638072,319.39877,32.5,21.8,511.0,26.3,20.2,18.0,90.203896,Clear Sky
2024-01-04 04:00:00,24.211,85.69217,21.661001,27.999771,0.0,0.0,0.43212557,6.489992,340.55988,30.0,20.3,490.0,26.1,21.8,18.0,89.69858,Clear Sky
2024-01-04 05:00:00,23.811,79.05821,19.961,26.755604,0.0,4.0,0.6175926,6.162207,353.29025,29.2,19.7,540.0,27.0,25.2,15.0,88.97162,Clear Sky
2024-01-04 06:00:00,23.361,74.683914,18.611,25.605898,0.0,1.0,0.72674036,6.489992,340.55988,30.5,20.7,622.0,28.6,30.0,13.0,88.09396,Clear Sky
2024-01-04 07:00:00,23.661001,70.63668,18.011,25.945103,0.0,9.0,0.8583214,4.3349743,355.23645,44.5,30.6,755.0,28.5,26.1,20.0,87.18085,Clear Sky
2024-01-04 08:00:00,25.461,67.52473,19.011,28.280437,0.0,7.0,1.0569103,3.8268526,48.814175,40.5,27.5,670.0,27.4,29.6,42.0,86.37411,Clear Sky
2024-01-04 09:00:00,27.161001,64.19147,19.811,30.642853,0.0,45.0,1.2880917,1.9386592,111.801476,41.8,28.3,552.0,25.9,34.5,73.0,85.28369,Mainly Clear
2024-01-04 10:00:00,28.811,62.20832,20.861,33.367207,0.0,93.0,1.496285,1.8,180.0,45.3,30.5,460.0,24.1,38.1,101.0,84.539,Overcast
2024-01-04 11:00:00,30.611,56.42948,20.961,36.067177,0.0,99.0,1.912997,1.5273507,224.9999,50.3,33.5,419.0,21.8,39.4,124.0,83.90957,Overcast
2024-01-04 12:00:00,31.861,51.27445,20.561,37.531864,0.0,86.0,2.296828,0.5091169,224.9999,52.7,34.8,404.0,19.3,39.4,143.0,83.78546,Overcast
2024-01-04 13:00:00,32.861,47.423103,20.211,38.288666,0.0,33.0,2.6220632,0.5091169,135.0001,51.9,34.2,395.0,17.8,38.9,156.0,83.85638,Mainly Clear
2024-01-04 14:00:00,33.510998,44.60546,19.811,38.55453,0.0,15.0,2.7591679624999994,0.0,180.0,51.9,34.2,379.0,17.5,38.2,161.0,84.140076,Clear Sky
2024-01-04 15:00:00,33.461,45.00864,19.911001,37.531536,0.0,21.0,2.7591679624999994,0.5091169,315.0001,51.3,33.8,369.0,18.2,37.0,159.0,84.57447,Mainly Clear
2024-01-04 16:00:00,33.310997,44.138702,19.461,36.894768,0.0,80.0,2.7591679624999994,0.0,180.0,51.7,33.5,388.0,20.2,35.0,149.0,85.03546,Overcast
2024-01-04 17:00:00,32.810997,45.396404,19.461,35.962612,0.0,83.0,2.7156742,2.968636,165.96373,57.6,36.9,470.0,25.1,31.8,123.0,85.44326,Overcast
2024-01-04 18:00:00,29.361,63.29024,21.661001,31.834152,0.0,17.0,1.5002146,15.463246,155.22488,53.6,34.1,580.0,31.3,27.9,89.0,86.02837,Clear Sky
2024-01-04 19:00:00,27.511,68.13998,21.111,29.984211,0.0,9.0,1.1696188,13.441071,159.62349,63.8,41.4,742.0,40.2,31.1,63.0,86.26773,Clear Sky
2024-01-04 20:00:00,27.061,72.35878,21.661001,29.862167,0.0,25.0,0.9883282,13.237039,157.61983,51.6,32.8,649.0,35.1,28.1,63.0,86.6312,Mainly Clear
2024-01-04 21:00:00,26.361,77.03147,22.011,29.64738,0.0,24.0,0.78813934,11.246759,140.19447,39.8,25.0,520.0,28.0,23.8,62.0,86.72872,Mainly Clear
2024-01-04 22:00:00,25.861,80.071556,22.161001,29.296608,0.0,57.0,0.66392994,10.805998,150.01845,32.6,20.4,423.0,22.8,20.4,60.0,86.6312,Partly Cloudy
2024-01-04 23:00:00,25.511,81.00743,22.011,29.168861,0.0,97.0,0.6197829,8.707237,150.2552,28.5,17.8,387.0,21.1,18.4,57.0,86.17021,Overcast
2024-01-05 00:00:00,25.111,81.204056,21.661001,28.879932,0.0,99.0,0.59899116,6.618519,135.0001,25.6,15.9,382.0,21.2,17.1,52.0,85.354614,Overcast
2024-01-05 01:00:00,24.761,81.6584,21.411001,28.645084,0.0,98.0,0.5724714,4.896529,107.10281,25.0,15.6,390.0,21.7,16.7,47.0,84.42376,Overcast
2024-01-05 02:00:00,24.461,83.39141,21.461,28.686825,0.0,100.0,0.50917983,2.7416782,66.801384,26.1,16.4,405.0,22.2,17.4,40.0,83.581566,Overcast
2024-01-05 03:00:00,24.061,86.73162,21.711,28.036407,0.0,100.0,0.397146,5.3999996,360.0,28.6,18.3,431.0,23.2,18.9,32.0,82.95213,Overcast
2024-01-05 04:00:00,23.711,89.391266,21.861,27.899452,0.0,98.0,0.3109331,4.510787,331.38962,30.4,19.8,467.0,24.3,20.5,26.0,82.641846,Overcast
2024-01-05 05:00:00,23.411001,91.57928,21.961,27.65547,0.0,100.0,0.24238777,4.510787,331.38962,31.5,20.7,527.0,26.1,22.2,21.0,82.59752,Overcast
2024-01-05 06:00:00,23.261,92.69456,22.011,27.477337,0.0,100.0,0.20839071,4.896529,342.8972,32.7,21.7,596.0,28.0,24.1,18.0,82.68617,Overcast
2024-01-05 07:00:00,23.761,89.66813,21.961,28.030704,0.0,100.0,0.30372667,4.3349743,4.763556,43.1,28.4,653.0,28.8,24.6,22.0,82.774826,Overcast
2024-01-05 08:00:00,25.311,81.97618,22.011,29.76643,0.0,99.0,0.5812323,3.2399998,360.0,39.8,25.9,596.0,25.3,25.3,46.0,82.57979,Overcast
2024-01-05 09:00:00,26.911001,73.22269,21.711,31.334103,0.0,100.0,0.9490521,2.3051248,38.65983,39.7,25.6,516.0,20.5,26.3,79.0,82.43794,Overcast
2024-01-05 10:00:00,28.411001,66.463234,21.561,32.989212,0.0,100.0,1.297328,3.0547013,44.999897,44.4,28.8,450.0,16.6,27.2,107.0,82.198586,Overcast
2024-01-05 11:00:00,29.911001,59.2846,21.111,35.01932,0.0,100.0,1.7174411,3.219938,63.435013,47.4,30.9,412.0,14.6,28.2,127.0,82.04787,Overcast
2024-01-05 12:00:00,30.861,54.77996,20.711,35.225353,0.0,100.0,2.0139651,3.96,90.0,48.1,31.3,389.0,13.5,29.3,143.0,81.81737,Overcast
2024-01-05 13:00:00,32.010998,49.44724,20.111,36.374332,0.0,100.0,2.4033344,3.6179552,95.7105,47.3,31.0,374.0,13.2,29.6,151.0,81.50709,Overcast
2024-01-05 14:00:00,32.810997,46.24999,19.761,36.65221,0.0,100.0,2.673156,5.495161,121.60746,46.2,30.3,358.0,13.1,28.7,152.0,81.2234,Overcast
2024-01-05 15:00:00,32.810997,46.24999,19.761,35.24301,0.0,100.0,2.673156,8.913181,136.63654,46.1,29.9,350.0,13.8,27.0,145.0,80.877655,Overcast
2024-01-05 16:00:00,32.361,48.030193,19.961,34.666996,0.0,100.0,2.519993,10.464797,130.81499,46.0,29.6,377.0,16.4,25.7,132.0,80.53191,Overcast
2024-01-05 17:00:00,31.861,48.95128,19.811,34.31926,0.0,99.0,2.406492,8.913181,133.36346,47.8,30.9,477.0,22.9,25.3,107.0,80.186165,Overcast
2024-01-05 18:00:00,29.461,59.91359,20.861,31.782986,0.0,100.0,1.6477873,13.5515,163.0091,46.1,29.9,611.0,31.4,25.2,75.0,79.65425,Overcast
2024-01-05 19:00:00,27.661001,62.146072,19.761,29.806004,0.0,100.0,1.4020483,10.931203,162.75845,46.1,30.4,729.0,39.3,26.7,46.0,79.28191,Overcast
2024-01-05 20:00:00,27.261,66.02501,20.361,29.986168,0.0,65.0,1.2292507,9.028754,156.50142,48.4,32.0,709.0,37.7,26.6,41.0,78.30673,Partly Cloudy
2024-01-05 21:00:00,26.561,71.60845,21.011,29.826302,0.0,98.0,0.9858532,7.653705,138.81418,44.4,29.2,682.0,35.4,26.4,34.0,78.23582,Overcast
2024-01-05 22:00:00,25.911001,75.79428,21.311,29.507233,0.0,100.0,0.8088827,6.489992,123.6901,41.1,27.0,659.0,33.8,26.2,28.0,78.608154,Overcast
2024-01-05 23:00:00,25.661001,76.925804,21.311,29.784008,0.0,100.0,0.75975084,2.8799999,90.0,39.6,26.0,647.0,33.6,26.0,25.0,79.19326,Overcast
2024-01-06 00:00:00,25.311,79.26708,21.461,29.395103,0.0,100.0,0.6686301,3.7064266,119.05451,38.1,25.0,639.0,34.0,25.8,23.0,79.92021,Overcast
2024-01-06 01:00:00,24.961,79.95109,21.261,29.329464,0.0,100.0,0.6332691,1.0182338,135.0001,37.6,24.7,629.0,33.9,25.6,21.0,80.726944,Overcast
2024-01-06 02:00:00,24.661001,81.146805,21.211,29.034073,0.0,100.0,0.58495116,0.8049845,243.43501,36.6,24.1,600.0,32.5,25.0,20.0,81.53368,Overcast
2024-01-06 03:00:00,24.211,84.391205,21.411001,28.244373,0.0,100.0,0.47142887,3.8773184,338.19852,36.2,23.9,568.0,30.6,24.4,19.0,82.21631,Overcast
2024-01-06 04:00:00,23.461,88.82724,21.511,27.293262,0.0,100.0,0.3225875,5.634891,333.43503,37.0,24.6,578.0,29.5,24.7,18.0,82.71277,Overcast
2024-01-06 05:00:00,23.111,90.4475,21.461,27.006948,0.0,100.0,0.27004814,5.0142193,338.9624,40.4,27.1,683.0,30.3,26.2,13.0,83.1383,Overcast
2024-01-06 06:00:00,23.211,91.00927,21.661001,27.514446,0.0,100.0,0.2557006,2.968636,104.03627,45.1,30.7,831.0,31.9,28.6,8.0,83.70567,Overcast
2024-01-06 07:00:00,23.811,88.04458,21.711,28.150932,0.0,100.0,0.35252,2.9024127,119.74479,60.3,41.3,870.0,35.3,33.5,16.0,84.50354,Overcast
2024-01-06 08:00:00,25.661001,80.53443,22.061,30.616493,0.0,100.0,0.64088607,0.0,180.0,60.8,41.6,772.0,32.3,37.0,46.0,85.647156,Overcast
2024-01-06 09:00:00,27.611,70.70909,21.811,32.30709,0.0,100.0,1.0815282,0.8049845,153.43501,60.3,40.7,635.0,28.0,41.7,87.0,87.03901,Overcast
2024-01-06 10:00:00,29.411001,61.016865,21.111,34.150444,0.0,82.0,1.597795,0.35999998,270.0,66.1,44.7,524.0,23.8,43.9,123.0,88.377655,Overcast
2024-01-06 11:00:00,31.061,53.825806,20.611,36.089825,0.0,54.0,2.0800214,3.096837,324.46225,65.4,44.2,466.0,19.4,41.5,148.0,89.78723,Partly Cloudy
2024-01-06 12:00:00,32.211,48.89084,20.111,37.447384,0.0,47.0,2.4573667,3.396233,327.99466,59.8,39.9,434.0,15.1,36.7,167.0,90.96632,Mainly Clear
2024-01-06 13:00:00,33.161,46.63009,20.211,38.69181,0.0,9.0,2.7067552,2.16,360.0,54.9,36.2,412.0,12.5,32.6,177.0,91.72873,Clear Sky
2024-01-06 14:00:00,33.461,45.852005,20.211,38.66332,0.0,20.0,2.7591679624999994,0.0,180.0,53.0,34.5,374.0,11.7,30.1,177.0,92.18972,Mainly Clear
2024-01-06 15:00:00,33.560997,44.89609,19.961,37.713203,0.0,19.0,2.7591679624999994,0.0,180.0,52.3,33.4,347.0,12.6,28.3,167.0,92.562065,Clear Sky
2024-01-06 16:00:00,32.760998,46.813644,19.911001,35.559002,0.1,66.0,2.6376748,6.9153743,128.65984,58.8,36.6,395.0,17.0,27.9,149.0,92.87235,Light Drizzle
2024-01-06 17:00:00,30.061,61.537243,21.861,33.2054,0.5,20.0,1.6363206,11.609651,150.2552,55.2,33.9,586.0,28.1,29.7,116.0,93.49291,Moderate Drizzle
2024-01-06 18:00:00,29.361,66.05009,22.361,33.20333,0.0,18.0,1.3873374,8.759178,170.53775,60.8,38.3,853.0,42.7,33.0,74.0,93.758865,Clear Sky
2024-01-06 19:00:00,29.111,67.83053,22.561,33.137047,0.0,18.0,1.2957449,8.287822,145.6196,75.9,49.2,944.0,45.8,32.9,55.0,94.50355,Clear Sky
2024-01-06 20:00:00,27.911001,72.94871,22.611,32.537716,0.0,65.0,1.0163763,4.379589,170.53775,78.2,51.0,912.0,44.2,33.1,48.0,96.17022,Partly Cloudy
2024-01-06 21:00:00,27.611,75.60101,22.911001,32.38745,0.0,57.0,0.90080476,4.5536795,161.56496,72.2,47.0,865.0,41.9,33.2,39.0,97.85463,Partly Cloudy
2024-01-06 22:00:00,27.361,78.83125,23.361,32.48931,0.0,98.0,0.7701812,3.9763298,174.80566,61.7,40.2,805.0,39.2,32.3,32.0,99.432625,Overcast
2024-01-06 23:00:00,26.861,83.41031,23.811,31.963634,0.0,81.0,0.58613396,6.0347,162.64589,51.3,33.3,719.0,35.8,29.3,29.0,100.70834,Overcast
2024-01-07 00:00:00,26.261,87.720604,24.061,31.800945,0.0,99.0,0.4187913,4.1046314,164.74483,42.7,27.8,621.0,31.9,25.1,28.0,101.46875,Overcast
2024-01-07 01:00:00,25.861,90.36165,24.161001,31.852688,0.0,100.0,0.32104278,1.4399999,270.0,38.4,25.1,549.0,28.7,21.9,27.0,101.760414,Overcast
2024-01-07 02:00:00,25.461,92.53174,24.161001,31.428497,0.0,98.0,0.24293685,1.609969,333.43503,36.8,24.3,514.0,26.1,19.9,24.0,101.802086,Overcast
2024-01-07 03:00:00,25.061,95.33065,24.261,30.95552,0.0,100.0,0.14832282,2.5455842,351.87,36.6,24.4,506.0,24.0,18.8,20.0,101.82292,Overcast
2024-01-07 04:00:00,24.811,96.47326,24.211,30.576054,0.0,100.0,0.11037278,3.219938,333.43503,35.4,24.0,538.0,23.6,19.5,18.0,101.87499,Overcast
2024-01-07 05:00:00,24.561,97.33967,24.111,30.019188,0.0,98.0,0.08202624,4.896529,342.8972,34.9,23.7,656.0,26.3,23.1,15.0,101.81251,Overcast
2024-01-07 06:00:00,24.161001,97.91929,23.811,29.230747,0.0,100.0,0.06264043,6.28713,346.75946,36.3,24.9,815.0,30.6,28.5,12.0,101.458336,Overcast
2024-01-07 07:00:00,24.511,92.20147,23.161001,29.257149,0.0,100.0,0.23975897,5.8048253,352.87506,33.6,23.2,608.0,24.0,22.1,21.0,100.85417,Overcast
2024-01-07 08:00:00,26.361,83.3538,23.311,31.358196,0.0,55.0,0.57112265,4.68,360.0,34.8,23.8,555.0,22.6,25.3,45.0,99.12233,Partly Cloudy
2024-01-07 09:00:00,27.861,75.18434,23.061,32.914116,0.0,28.0,0.9296253,3.2599385,6.3401003,35.3,24.0,482.0,20.6,29.6,80.0,97.54433,Mainly Clear
2024-01-07 10:00:00,29.361,68.49901,22.961,35.047764,0.0,19.0,1.2871888,1.2979984,33.6901,39.0,26.4,421.0,18.5,32.4,109.0,96.06383,Clear Sky
2024-01-07 11:00:00,30.561,62.972588,22.711,36.760788,0.0,90.0,1.6208212,2.4149535,116.56499,44.2,29.3,385.0,16.0,32.0,129.0,94.44149,Overcast
2024-01-07 12:00:00,31.661001,57.726036,22.311,37.63441,0.0,100.0,1.969979,4.6102495,128.65984,43.5,28.0,360.0,13.4,30.0,144.0,93.12056,Overcast
2024-01-07 13:00:00,32.560997,52.889305,21.711,37.893665,0.0,100.0,2.3098855,5.1165614,129.28938,42.3,26.9,344.0,12.0,28.4,152.0,92.065605,Overcast
2024-01-07 14:00:00,32.911,51.540836,21.611,37.94633,0.0,100.0,2.4232018,4.8965297,126.027466,42.8,27.0,323.0,12.0,28.2,154.0,91.24114,Overcast
2024-01-07 15:00:00,32.810997,51.044487,21.361,36.873737,0.0,19.0,2.434376,4.0249224,100.30479,43.7,27.3,310.0,13.3,28.4,150.0,90.57624,Clear Sky
2024-01-07 16:00:00,32.560997,50.98086,21.111,36.296135,0.0,21.0,2.4035878,4.73506,81.25392,45.8,28.3,338.0,16.5,28.5,138.0,90.03546,Mainly Clear
2024-01-07 17:00:00,31.811,52.86392,21.011,35.238327,0.0,77.0,2.215543,6.489992,123.6901,50.1,31.0,458.0,24.2,28.5,112.0,89.299644,Partly Cloudy
2024-01-07 18:00:00,29.061,65.98887,22.061,31.796001,0.0,49.0,1.3660421,15.192682,166.29301,52.5,32.9,620.0,33.9,28.4,78.0,89.04255,Mainly Clear
2024-01-07 19:00:00,27.961,69.915565,21.961,31.112148,0.0,4.0,1.1337028,11.966954,164.2913,61.0,39.1,894.0,47.1,29.9,42.0,88.56383,Clear Sky
2024-01-07 20:00:00,27.461,70.46585,21.611,30.25573,0.0,25.0,1.0810213,13.089354,148.49579,49.8,31.8,754.0,40.1,26.9,45.0,87.668434,Mainly Clear
2024-01-07 21:00:00,26.511,74.510445,21.611,29.682571,0.0,36.0,0.88243675,10.514218,141.95291,39.7,24.9,561.0,30.4,22.6,49.0,85.96632,Mainly Clear
2024-01-07 22:00:00,26.061,75.81789,21.461,29.43235,0.0,52.0,0.81527376,8.587338,146.97614,32.1,19.8,408.0,22.9,19.0,51.0,84.00709,Partly Cloudy
2024-01-07 23:00:00,25.661001,78.59179,21.661001,29.501938,0.0,46.0,0.70487237,6.12,151.92761,26.8,16.2,335.0,19.7,16.5,50.0,82.19858,Mainly Clear
